url,judul,subjudul,tanggal,isi_berita,kanal
https://www.detik.com/sumut/hukum-dan-kriminal/d-7778547/pecatan-polisi-todongkan-senjata-rampok-warga-di-medan,Pecatan Polisi Todongkan Senjata-Rampok Warga di Medan,,2025-02-14 16:50,"Seorang pecatan polisi bernama Afrizal Murdani (36) menodongkan senjata dan merampok handphone warga di Kota Medan, Sumatera Utara (Sumut). Saat melancarkan aksinya, pelaku berpura-pura sebagai anggota polisi. Kasat Reskrim Polres Pelabuhan Belawan AKP Riffi Noor Faizal mengatakan peristiwa itu terjadi di salah satu warung di Jalan Suasa Tengah, Kelurahan Kota Bangun, Kecamatan Medan Deli, 3 Februari 2025. Pelaku melancarkan aksinya bersama temannya, Supriadi Mubarak (32). ""(Para pelaku melakukan) kasus perampokan dengan modus berpura-pura sebagai anggota kepolisian. Dari hasil pemeriksaan awal, diketahui bahwa Afrizal Murdani merupakan mantan anggota Polri yang telah dipecat dari Polda Aceh,"" kata Riffi, Jumat (14/2/2025). SCROLL TO CONTINUE WITH CONTENT Riffi menjelaskan saat kejadian, korban bernama Pordian Butar-butar sedang duduk bersama teman-temannya di warung itu. Lalu, tiba-tiba para pelaku mendatangi warung itu dengan menggunakan mobil. Setelah itu, salah seorang pelaku menodongkan benda berbentuk senjata api sambil memerintahkan korban untuk tidak bergerak. ""Salah satu tersangka menodongkan alat berbentuk senjata api dan berteriak 'jangan bergerak'. Kemudian mereka memaksa korban menyerahkan handphone miliknya,"" jelasnya. Usai merampas hp korban, pelaku meminta korban untuk mengambilnya ke polsek. Setelah itu, para pelaku pergi melarikan diri. Korban sempat berusaha mengejar pelaku, tetapi gagal. Atas kejadian itu, korban membuat laporan ke Polres Pelabuhan Belawan. Pihak kepolisian pun menyelidiki kasus itu dan menangkap keduanya pada Kamis (13/2). Selain mengamankan pelaku, petugas kepolisian juga menyita sejumlah barang bukti, seperti mobil yang digunakan kedua pelaku, satu pucuk senjata airsoft gun jenis revolver, satu borgol, serta kartu tanda anggota polri milik pelaku Afrizal Murdani. Usai ditangkap, keduanya diboyong ke kantor polisi untuk proses pemeriksaan lebih lanjut. ""Keduanya mengaku telah dua kali beraksi dengan modus yang sama,"" sebutnya.",
https://www.detik.com/sumut/hukum-dan-kriminal/d-7778402/pria-di-rohul-rampok-teman-nongkrong-sayat-korban-pakai-pisau-cutter,"Pria di Rohul Rampok Teman Nongkrong, Sayat Korban Pakai Pisau Cutter",,2025-02-14 15:50," Polisi menangkap Rizky Pratama, pelaku perampokan terhadap temannya sendiri di Rokan Hulu, Riau. Pelaku juga melukai korban dengan pisau cutter. Kapolres Rokan Hulu AKBP Budi Setiyono mengatakan aksi begal terjadi pada Rabu (12/2). Saat itu pelaku RP (19) diajak oleh korban RC ke salah satu kafe di Desa Bangun Jaya. SCROLL TO CONTINUE WITH CONTENT ""Sekitar pukul 23.30 WIB pelaku ini minta diantar pulang. Namun dalam perjalanan korban mengarahkan sepeda motor yang dikendarai ke pinggir sungai Batang Kumu,"" kata Kapolres, Jumat (14/2/2025). Di tepi sungai pelaku dijanjikan sesuatu oleh korban. Namun karena tak kunjung menerima apa yang dijanjikan pelaku RP memukul kepala korban ke body sepeda motor yang dikendarai. Setelah korban terjatuh, pelaku RP melihat sebilah pisau cutter di kotak depan motor. Pelaku coba menusukan cutter itu ke arah korban. Selanjutnya pelaku mengayunkan cutter ke perut dan leher korban. Korban pun jatuh akibat sayatan pisau cutter pelaku. ""Pelaku lalu membuka bagasi sepeda motor dan mengambil 2 unit handphone dan uang senilai Rp 500.000. Setelah menggasak Hp dan uang pelaku kabur,"" kata Budi. Tidak terima, orang tua pelaku melaporkan kasus yang menimpa anaknya. Polisi lalu menangkap RP pada Kamis (13/2) sekitar pukul 09.00 WIB di Desa Rantau Sakti. Setelah ditangkap, pelaku mengakui telah membegal korban yang merupakan teman nongkrongnya. Pelaku selanjutnya dibawa ke Polsek Tanbusai Utara dan sudah resmi ditetapkan tersangka. Kapolsek Tambusai Utara AKP Tony Prawira membenarkan korban dan pelaku saling kenal. Namun pelaku membegal korban di perjalanan pulang. ""Laporan kami terima diduga memang aksi curas atau begal. Jadi kasus itu yang kami, pelaku dan korban ini saling kenal karena sempat nongkrong di cafe sebelum korban dibegal,"" kata Tony.",
https://www.detik.com/bali/hukum-dan-kriminal/d-7778522/polisi-tangkap-pembacok-sopir-di-depan-kafe-nusa-da,Polisi Tangkap Pembacok Sopir di Depan Kafe Nusa Da,,2025-02-14 15:21,"Seorang pria berinisial MMK (33) ditangkap polisi di rumah pamannya, Jalan Glogor Carik, Denpasar, Bali, Kamis (13/2/2025). Dia diciduk polisi beberapa jam seusai membacok seorang sopir bernama Yohanis Ngongu Bongu (37). Yohanis dibacok di depan sebuah kafe di Jalan Bypass Ngurah Rai Nusa Dua, Kelurahan Benoa, Kecamatan Kuta Selatan, Kabupaten Badung, pukul 02.50 Wita, Kamis. ""Kami tangkap pelaku penebasan beberapa jam setelah kejadian,"" kata Kapolsek Kuta Selatan, Kompol I Gusti Ngurah Yudistira, dalam keterangannya kepada detikBali, Jumat (14/2/2025). SCROLL TO CONTINUE WITH CONTENT MMK kabur ke rumah pamannya di Jalan Glogor Carik, beberapa jam setelah membacok Yohanis. Istri Yohanis yang mendapat kabar soal pembacokan suaminya, langsung melapor ke polisi. Lokasi kejadian didatangi dan diselidiki polisi. Setelah diselidiki, aparat korps baju cokelat mendapat petunjuk dan langsung memburu MMK yang kabur ke rumah pamannya. ""Berdasarkan keterangan korban, saksi, dan rekaman CCTV, polisi berhasil mengidentifikasi dan menangkap pelaku tanpa perlawanan,"" kata Yudistira. Kini, MMK ditahan di tahanan Mapolsek Kuta Selatan. Setelah diinterogasi, MMK mengaku nekat membacok Yohanis gara-gara salah paham. ""Pelaku mengaku melakukan penebasan karena kesalahpahaman yang memicu emosi. Kami juga mengamankan barang bukti berupa satu bilah pedang tanpa gagang,"" ungkapnya. Sebelumnya diberitakan, pembacokan itu berawal saat Yohanis hendak pulang dari kafe. Saat melintas di depan kos tempat tinggal pelaku, Yohanis diteriaki dengan kata-kata kasar. Yohanis yang emosi lalu menghampiri pelaku hingga keduanya terlibat cekcok. Warga di sekitar kejadian sempat melerai pertikaian keduanya. Tak lama kemudian, Yohanis kembali diteriaki dan dikejar pelaku ",
https://www.detik.com/sumut/hukum-dan-kriminal/d-7778013/emosi-tantenya-digoda-pria-ini-tikam-tukang-ojek-hingga-tewas,"Emosi Tantenya Digoda, Pria Ini Tikam Tukang Ojek hingga Tewas",,2025-02-14 12:30,"Pria inisial RS (21) di Kabupaten Minahasa Selatan (Minsel), Sulawesi Utara (Sulut), menikam tukang ojek inisial RAM (52) menggunakan pisau badik hingga tewas. Pelaku nekat melakukan aksi tersebut gegara emosi korban menggoda tantenya. Kapolres Minahasa Selatan AKBP David Candra Babega mengatakan bahwa korban merupakan seorang tukang ojek. Pelaku nekat melakukan itu karena emosi ke korban. ""Korban pria sehari-hari sebagai tukang ojek meninggal dunia kena tikaman pisau badik. Pelaku emosi marah ke korban masalahnya tantenya digoda pelaku dengan kata-kata tidak sopan,"" kata David Candra Babega, Kamis (13/2/2025), melansir detikSulsel. SCROLL TO CONTINUE WITH CONTENT David menyebut penganiayaan tersebut terjadi di Jalan Raya antara Desa Ranoketang Tua dan Desa Kilometer Tiga, Kecamatan Amurang, Minahasa Selatan, Selasa (4/2), pukul 19.30 Wita. Pelaku awalnya menemui korban dengan dalih meminta korban minta maaf kepada tantenya. ""Jadi awalnya tersangka ini meminta korban untuk meminta maaf atas perlakuannya ke tantenya. Kemudian korban tidak mau, di sana terlibat cekcok (pelaku) berbalik badan mengambil pisau badik yang terletak di dalam bagasi motor, dan setelah itu diayunkan langsung ke arah dada kiri dan kaki sehingga korban jatuh,"" jelasnya. David menyebut korban meninggal di tempat kejadian perkara (TKP). Mayat korban lalu dilarikan ke rumah sakit (RS) untuk pemeriksaan lebih lanjut. ""Iya, dilarikan ke rumah sakit umum daerah Minahasa Selatan. Korban meninggal dunia di TKP,"" ucap David. Selanjutnya, pihak keluarga membuat laporan ke polisi terkait kasus tersebut. Polisi lalu melakukan penyelidikan di lokasi kejadian dan menangkap pelaku sehari setelah penganiayaan tersebut. ""Setelah melakukan aksinya tersangka kabur ke Kabupaten Bolaang Mongondow Selatan. Awalnya kami kesulitan selama sehari karena saat kejadian malam hari pelaku menggunakan helm. Tetapi dengan ada bukti CCTV di lokasi kami berhasil mengamankan pelaku,"" ungkapnya. Dari hasil pemeriksaan, pelaku mengakui perbuatannya. Pelaku berdalih nekat menganiaya korban karena emosi dendam atas perlakuan yang dilakukan korban kepada tantenya. ""Iya, pelaku mengakui semua perbuatannya. Waktu itu pelaku mendengar dari tantenya yang mana korban menggoda dengan kata-kata tidak pantas ke tantenya,"" sebutnya. Atas perbuatannya RS kini sudah ditahan di Mapolres Minahasa Selatan (Minsel) guna proses lebih lanjut. Pelaku dijerat pasal 340 KUHP subsider pasal 338 KUHP. ""Dengan ancaman maksimal pidana mati atau seumur hidup,"" pungkasnya. ",
https://www.detik.com/jatim/berita/d-7778014/marak-kasus-pembunuhan-disertai-mutilasi-pakar-ungkap-penyebabnya,"Marak Kasus Pembunuhan Disertai Mutilasi, Pakar Ungkap Penyebabnya",,2025-02-14 11:10,"Dalam kurun waktu 2 bulan, kasus mutilasi terjadi di Jawa Timur. Di antaranya, akhir Januari 2025 mutilasi warga Ngawi hingga potongan tubuhnya dibuang di 4 titik. Terbaru, dugaan mutilasi di Jombang. Diduga tubuh dan kepala korban ditemukan berjarak 6 Km, pada Rabu (12/2/2025). Kasus pertama mutilasi di Ngawi, pelaku Rochmat Tri Hartanto alias Antok tega mutilasi korban Uswatun Khasanah. Antok yang sudha berkeluarga ini, teman dekat korban. Antok membunuh Uswatun di hotel Kediri dan membuang tubuh tanpa kepala ke Ngawi, lalu bagian kepala Ponorogo dan kaki di Trenggalek. Dan kasus kedua, terjadi di Jombang. Warga Dusun Mireng, Desa Dukuharum, Kecamatan Megaluh, digegerkan dengan penemuan mayat pria tanpa kepala di saluran irigasi. Mayat tersebut ditemukan dalam kondisi bugil dan sudah membusuk. SCROLL TO CONTINUE WITH CONTENT Beberapa jam setelahnya ditemukan, kepala manusia di pinggir Sungai Konto, Desa Pesantren, Kecamatan Tembelang. Namun belum dipastikan apakah kepala tersebut merupakan anggota tubuh mayat tanpa kepala. Pakar Kriminolog Universitas Airlangga (Unair) Amira Paripurna SH LLM PhD menyebut, pelaku kejahatan bisa menjadi motivasi untuk ditiru. Bahkan tayangan film atau buku juga menjadi salah satu sumber inspirasi. ""Perilaku-perilaku jahat dan modus-modus kejahatan memang rentan untuk ditiru atau diimitasi oleh pelaku kejahatan lainnya,"" kata Amira kepada detikJatim, Jumat (14/2/2025). Selain itu inspirasi bisa ditiru bila pernah melakukan berinteraksi. Dari tontonan film juga mampu mempengaruhi pelaku. ""Kalau toh tidak berinteraksi langsung (dari perilaku penjahat), bisa melalui film, berita, buku dan lain-lain,"" ujarnya. Pakar Hukum Policing Terrorism, Criminal Law and Criminal Justice System, Women and Children's Rights Unair ini menguraikan teori Kultivasi (Cultivation Theory) dari George Gerbner. Teori tersebut dijabarkan bahwa paparan media dalam jangka panjang membentuk persepsi seseorang terhadap realitas sosial, termasuk normalisasi kekerasan atau kriminalitas. ""Atau adapula dalam kriminologi yang dapat menjelaskan bagaimana perilaku jahat dipelajari melalui film dan media adalah melalui teori belajar sosial (social learning theory) dari Albert Bandura,"" jelasnya. Misalnya, lanjut Amira, dapat melalui Modeling (Pemodelan Perilaku). Contohnya tokoh dalam film sering menjadi model bagi penonton, terutama jika karakter tersebut dipersepsikan sebagai kuat, menarik, atau berhasil mencapai tujuannya melalui kejahatan. ""Reinforcement (Penguatan Perilaku), jika media menggambarkan kejahatan sebagai sesuatu yang berhasil tanpa konsekuensi serius, hal ini bisa memperkuat keyakinan bahwa perilaku tersebut dapat diterima atau efektif,"" pungkasnya.",
https://news.detik.com/berita/d-7776555/kolaborasi-babinsa-dan-bhabin-lumpuhkan-pria-bacok-warga-di-jakbar,Kolaborasi Babinsa dan Bhabin Lumpuhkan Pria Bacok Warga di Jakbar,,2025-02-13 14:17,"Seorang pria bernama Sopian Faqih (36) mengamuk dengan membawa senapan angin dan membacok pria lainnya, F (39), sampai tewas. Peristiwa itu membuat warga Kalideres, Jakarta Barat (Jakbar), ketakutan. Sopian dibekuk anggota TNI-Polri yang merespons laporan warga Jalan Prepedan Dalam RT 07 RW 07, Kelurahan Kamal, Kecamatan Kalideres, Jakarta Barat. Penyerangan Sopian terhadap korban F terjadi pada Rabu (12/2) malam. ""Aksi heroik dilakukan oleh Koptu Jamaludin, Babinsa Koramil 06/KD, bersama Aiptu Hermanto, Bhabinkamtibmas Kelurahan Kamal, saat mengamankan pelaku pembacokan,"" demikian keterangan Penerangan Kodim 0503/Jakarta Barat, Kamis (13/2/2025). SCROLL TO CONTINUE WITH CONTENT Dalam foto yang diunggah, terlihat anggota Babinsa dan Bhabinkamtibmas berhadapan langsung dengan Sopian yang telah menyerang korban. Dalam peristiwa tersebut, Sopian membawa sebilah golok dan senapan angin. Sopian menyerang F karena dipicu dugaan perselingkuhan. Korban F diduga terlibat hubungan gelap dengan istri Sopian. Korban mengalami luka parah di kepala, tangan kanan, dan punggung. F lalu dibawa ke Klinik Yadika Tegal Alur, namun nyawanya tidak tertolong dan dinyatakan meninggal dunia oleh dokter jaga. Jenazah korban kemudian dipindahkan ke RS Polri Kramat Jati untuk proses autopsi. Sementara itu, pelaku bersama barang bukti diserahkan kepada Polsek Kalideres untuk diproses hukum lebih lanjut. ""Kami bergerak cepat untuk memastikan keamanan masyarakat di lokasi kejadian dan menyerahkan pelaku ke pihak yang berwenang,"" kata Koptu Jamaludin. Amukan Sopian menarik perhatian warga sekitar secara spontan. Warga mengapresiasi kesigapan petugas. Petugas yang terlibat dalam penanganan kasus ini meliputi dua personel koramil yang dipimpin oleh Sertu Sutarno; 1 personel Unit Intel yang dipimpin Sertu Bucori; 5 personel Polsek Kalideres yang dipimpin Aiptu Herman, Satpol PP, Ketua RW, FKDM, LMK, dan anggota Karang Taruna setempat.  Lihat juga Video 'Pria di Ogan Ilir Bacok Teman Gegara Kesal Utang Tak Dibayar': [Gambas:Video 20detik] ",
https://news.detik.com/berita/d-7776465/pria-sadis-bacok-warga-hingga-tewas-di-jakbar-resmi-jadi-tersangka,Pria Sadis Bacok Warga hingga Tewas di Jakbar Resmi Jadi Tersangka,,2025-02-13 13:35,"Seorang pria bernama Sopian Faqih (36) diamankan polisi setelah mengamuk sambil membawa senapan angin dan golok hingga membacok pria lainnya, F, sampai tewas di Kalideres, Jakarta Barat. Sopian saat ini sudah ditetapkan sebagai tersangka. ""Sudah jadi tersangka,"" katak Kapolsek Kalideres Kompol Arnold Julius Simanjuntak saat dihubungi, Kamis (13/2/2025). Sopian langsung ditahan di Rutan Polsek Kalideres. Atas ulahnya tersebut, Sopian dijerat dengan Pasal 338 KUHP tentang Pembunuhan dan/atau Pasal 340 KUHP tentang Pembunuhan Berencana. SCROLL TO CONTINUE WITH CONTENT ""Pasal yang dipersangkakan Pasal 338 KUHP dan atau Pasal 340 KUHP, dengan ancaman hukuman 20 tahun penjara,"" ujarnya. Peristiwa itu terjadi pada Rabu (12/2) pukul 19.30 WIB di Jalan Prepedan Dalam, Kamal, Kalideres, Jakarta Barat. Polisi mengungkap pembacokan tersebut diduga dipicu asmara perselingkuhan. ""Keterangan pelaku berawal dari chat mesra antara istri pelaku dengan korban,"" kata Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi kepada wartawan, Kamis (13/2). Pelaku sempat memancing korban menggunakan akun WhatsApp milik istrinya. Pelaku mengaku perselingkuhan antara istrinya dan korban sudah berulang kali terjadi. ""Lalu sebelum kejadian pelaku mencoba memancing korban dengan menggunakan WA istrinya. Lalu pelaku emosi karena kejadian sudah berulang kali kalau istri pelaku selingkuh dan diakui oleh istri pelaku,"" ujarnya. Saat hari kejadian pada Rabu (12/2) malam, korban mendatangi pelaku di tukang pecel lele mencoba mengklarifikasi persoalan yang ada. Pelaku sudah kadung emosional, lalu secara membabi buta melakukan pembacokan terhadap korban. ""Karena pelaku sudah sangat emosi melihat korban dari jauh segera pelaku berlari sambil menenteng sebuah golok dan korban menghindar lalu jatuh. Pada saat korban jatuh, pelaku pun langsung membabi buta membacok korban secara acak dan pelaku pun meninggalkan korban begitu saja,"" jelasnya. Korban sempat dilarikan ke klinik setelah dibacok pelaku. Namun nahas, korban dinyatakan meninggal dunia.  Simak juga Video 'Pria di Ogan Ilir Bacok Teman Gegara Kesal Utang Tak Dibayar': [Gambas:Video 20detik] ",
https://www.detik.com/sulsel/watampone/d-7776161/kronologi-wanita-di-bone-bunuh-teman-di-kebun-lalu-curi-emas-uang-korban,Kronologi Wanita di Bone Bunuh Teman di Kebun Lalu Curi Emas-Uang Korban,,2025-02-13 11:46,"Wanita bernama Asima (54) di Kabupaten Bone, Sulawesi Selatan (Sulsel) dibunuh oleh temannya berinisial MW (38) lantaran ingin mengambil uang dan emasnya. Pelaku membunuh korbannya menggunakan gunting dengan menusuknya berulang kali. Peristiwa itu terjadi di Dusun Baleleng, Desa Wellulang, Kecamatan Amali, Kabupaten Bone pada Rabu (12/2) kemarin sekitar pukul 15.00 Wita. Korban bersama pelaku mulanya menuju kebun milik Yustang sekitar pukul 06.00 Wita. ""Pada pukul 11.00 sampai 13.00 Wita korban bersama pelaku istirahat di rumah kebun setelah mengambil tempurung kelapa. Kemudian sekitar pukul 13.30 Wita pelaku memukul korban dengan menggunakan besi,"" ujar Yusriadi kepada detikSulsel, Kamis (13/2/2025). SCROLL TO CONTINUE WITH CONTENT Korban yang terjatuh kemudian ditikam pelaku berulang kali menggunakan gunting. Saat korban diduga sudah tidak bernyawa, pelaku mengambil kantong milik korban yang berisi 2 buah kalung emas, 1 buah gelang emas, 1 buah cincin, dan uang tunai Rp 7 juta. ""Korban mengalami luka terbuka pada leher sebelah kanan bagian bawah dan meninggal di tempat. Setelah pelaku bunuh korbannya dia kemudian mengambil seluruh hartanya termasuk dengan handphone milik korban,"" sebutnya. Yusriadi menjelaskan, setelah kejadian tersebut pelaku kembali mengambil tempurung kelapa di pinggir jalan kebun. Sekitar pukul 15.00 Wita datang pemilik kebun bernama Yustang dengan menggunakan motor dan diberhentikan oleh pelaku. ""Pelaku berkata, 'lama betul Asima pergi ambil jagung'. Setelah perkataan tersebut, pemilik kebun pergi mengecek korban Asima di rumah kebun, dan tidak berselang lama dia melihat korban sudah jatuh tengkurap dengan kepala bersimbah darah,"" jelasnya. Dia menambahkan, pada saat itu pemilik kebun panik dan pelaku juga pura-pura panik keluar ke kampung menuju rumah Suja. Mereka menyampaikan kalau Asima meninggal sehingga banyak warga sekitar menuju ke kebun dan mengevakuasi korban ke kediamannya. Polisi kemudian melakukan interogasi terhadap pelaku. Pada saat diinterogasi di lokasi pelaku tidak mengakui perbuatannya, namun memberikan keterangan yang tidak sesuai. ""Saat kami interogasi terus pelaku memberikan keterangan yang berbeda, maka dari itu kami langsung melakukan penggeledahan di rumah pelaku. Kami menemukan pakaian atau baju yang digunakan ke kebun terdapat noda darah segar,"" sebut Yusriadi. ""Setelah mengakui perbuatannya, kami langsung melanjutkan penggeledahan untuk mencari barang-barang korban yang dikuasai oleh pelaku seperti HP, emas dan uang. Dan kami menemukan seluruh barang bukti yang diambil pelaku kepada korban seperti uang tunai Rp 7 juta, 2 kalung emas, 1 gelang emas, 1 cincin emas, dan 1 handphone,"" sambung Yusriadi.",
https://news.detik.com/berita/d-7775861/5-fakta-di-balik-kasus-pria-di-bekasi-dianiaya-dini-hari,5 Fakta di Balik Kasus Pria di Bekasi Dianiaya Dini Hari,,2025-02-13 06:47,"Seorang pria di Cibitung, Kabupaten Bekasi, mendapatkan serangan dini hari buta di dalam rumah. Korban berinisial U ini tiba-tiba dibacok secara membabi-buta. Peristiwa itu dialami U di dalam rumah di Jalan Kongsi Jagawana, Kampung Cikarang Jati, RT 001 RW 003 Kelurahan Sukajaya, Kecamatan Cibitung, Kabupaten Bekasi, pada Minggu (9/2/2025) sekitar pukul 01.00 WIB. Ia dibacok berkali-kali hingga mengakibatkan terluka di bagian punggung, pergelangan tangan, hingga jari. Setelah membacok korban, para pelaku melarikan diri dan merampas ponsel. SCROLL TO CONTINUE WITH CONTENT Korban telah melaporkan kejadian ini ke Polsek Cikarang Barat. Polisi melakukan penyelidikan dan akhirnya menangkap pelaku. Hasil pemeriksaan pelaku terungkap motif di balik penyerangan itu. Pelaku ternyata menyimpan dendam lantaran ia merasa pacarnya dihina korban. Berikut fakta-faktanya, dirangkum detikcom, Kamis (13/2/2025). Polisi bergerak cepat menyelidiki kasus ini. Dua orang pelaku inisial RM dan S ditangkap tim Subdit Resmob Ditreskrimum Polda Metro Jaya. ""Benar, Tim Subdit Resmob Ditreskrimum Polda Metro Jaya saat ini telah menangkap dua pelaku,"" kata Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi dalam keterangan kepada detikcom, Rabu (13/2). RM ditangkap pada Senin (10/2), pukul 01.10 WIB, di Kampung Sukamantri, Karang Bahagia, Kabupaten Bekasi. Sedangkan S ditangkap pukul 07.00 WIB di kios Pasar Lama Cikarang, Kabupaten Bekasi. Kombes Ade Ary mengungkapkan peran RM dan S. RM merupakan eksekutor yang membacok korban, sementara S adalah penadah. ""(Identitas tersangka) RM peran eksekutor. S peran, pembeli barang hasil kejahatan,"" kata Ade Ary dalam keterangannya, Rabu (12/2/2025). Ade Ary mengatakan tersangka RM saat itu melakukan pembacokan terhadap korban. Dia juga yang merampas ponsel di rumah korban. ""Setelah itu, sekitar pukul 05.00 WIB, tersangka RM seorang diri pergi ke Pasar Lama Cikarang, Kabupaten Bekasi, untuk menjual handphone korban kepada tersangka S dengan harga Rp 750 ribu,"" kata Ade Ary. Baca fakta lainnya di halaman selanjutnya Kombes Ade Ary menjelaskan awalnya korban sedang tertidur lelap kemudian dibangunkan suara ketukan di pintu rumah. Korban mendengar rumahnya diketuk secara keras selama 3 kali. ""Awal kejadian korban sedang tidur, kemudian korban mendengar suara ketukan pintu dengan sangat keras 3 kali,"" kata Ade Ary. Korban yang mendengar ketukan pintu yang keras kemudian terbangun dan mengintip dari jendela. Korban tidak melihat ada orang di depan pintunya saat itu. ""Korban melihat dari jendela tidak terlihat orang, tetapi di luar pagar terlihat ada kurang lebih 10 orang,"" ucapnya. Korban kemudian membuka pintu untuk memastikan suara ketukan tersebut. Di saat bersamaan korban membuka pintu, tiba-tiba dua orang pelaku menyerangnya dengan celurit. ""Saat korban membuka pintu, dua orang pelaku mengeluarkan senjata berbentuk celurit dan mengayunkan ke arah korban,"" ujarnya. Salah satu pelaku masuk ke dalam rumah dan mengarahkan celurit ke teman korban. Korban dan temannya kemudian melakukan perlawanan terhadap dua pelaku tersebut. ""Sampai akhirnya korban terpojok oleh terduga pelaku dan terduga pelaku membacok korban berkali-kali di pergelangan tangan, jari, siku, lengan dan punggung belakang,"" jelasnya. Setelah itu, salah satu pelaku berlari ke kamar korban. Pelaku lalu mengambil ponsel milik teman korban. ""Setelah kejadian tersebut para terduga pelaku melarikan diri,"" tuturnya. ",
https://www.detik.com/jatim/hukum-dan-kriminal/d-7775643/pria-asal-surabaya-tertangkap-tangan-saat-curi-burung-di-lamongan,Pria Asal Surabaya Tertangkap Tangan Saat Curi Burung di Lamongan,,2025-02-13 02:00,"Seorang warga Surabaya terpaksa harus berurusan dengan polisi di Lamongan. Pasalnya, ia tertangkap tangan ketika hendak mencuri seekor burung peliharaan milik warga. Pelaku adalah GS (46) warga Kecamatan Benowo, Surabaya. Ia diketahui mencuri burung miik warga di Kelurahan Tumenggungan, Kecamatan Lamongan. ""Benar, kami telah mengamankan GS yang diduga telah mencuri seekor burung peliharaan warga di Kelurahan Tumenggungan, Kecamatan Lamongan pada Rabu dini hari (12/2/2025),"" kata Kapolsek Lamongan Kota, Kompol Fadelan kepada wartawan, Rabu (12/2/2025). SCROLL TO CONTINUE WITH CONTENT Ihwal tertangkapnya GS ini, menurut Fadelan, bermula dari laporan warga ke polisi pada Rabu dinihari (12/2/2025) sekira pukul 02.00 WIB. Ketika itu, warga menghubungi korban karena dan melaporkan ada aktivitas mencurigakan di rumah korban dilihat dari gelagatnya. ""Warga yang tahu itu kemudian menghubungi korban, sehingga korban segera menghubungi Polsek Lamongan Kota,"" ujarnya. Setelah mendapat laporan, petugas dari Polsek Lamongan Kota dengan segera datang ke lokasi untuk melakukan penyelidiikan. Ketika itu, polisi mendapati terduga pelaku sedang melakukan tindakan pencurian burung milik salah satu warga. Sebelumnya, kata Fadelan, di lingkungan yang sama di rumah warga yang lain telah kehilangan tiga ekor burung peliharaannya. ""Mendapati hal sama ini, korban juga mengecek CCTV yang terpasang di lingkungan tersebut. Setelah diamati terduga pelaku merupakan orang yang sama ketika melakukan aksinya hari ini,"" tandasnya. Saat ini, pelaku sudah diamankan di Mapolsek Lamongan Kota beserta barang bukti berupa satu unit sepeda motor dan dua buah pipa yang digunakan pelaku sebagai tempat hasil curiannya. Kepada pelaku, polisi akan menjeratnya dengan KUHP pasal pencurian dengan pemberatan. ""Atas tindakannya, terduga pelaku akan kami sangkakan pasal 363 ayat 2 KHUP tentang pencurian dengan pemberatan,"" pungkasnya.",
