url,judul,subjudul,tanggal,isi_berita,kanal
https://www.detik.com/sumut/hukum-dan-kriminal/d-7741798/polisi-sebut-ada-31-pemuda-serang-jarah-warung-saat-cari-lawan-di-medan,Polisi Sebut Ada 31 Pemuda Serang-Jarah Warung saat Cari Lawan di Medan,,2025-01-20 22:30,"Polisi mengungkap kasus penyerangan dan penjarahan di salah satu warung kelontong di Kecamatan Medan Barat, Kota Medan, yang dilakukan 31 pemuda yang sebagiannya merupakan mahasiswa Fakultas Hukum Universitas HKBP Nommensen (UHN). Dari total tersebut, sembilan di antaranya telah ditangkap. ""Semuanya kurang lebih ada 31 orang. Kita sementara mengamankan sembilan orang dan semuanya kami tetapkan tersangka dan kami lakukan penahanan sebagai proses penyidikan,"" kata Kapolrestabes Medan Kombes Gidion Arif Setyawan saat konferensi pers di Polsek Medan Barat, Senin (20/11/2025). Gidion membantah isu yang menyebutkan bahwa para pelaku adalah geng motor. Perwira menengah Polri itu mengatakan bahwa sebagian pelaku merupakan mahasiswa Fakultas Hukum UHN. SCROLL TO CONTINUE WITH CONTENT Dari total yang diamankan tersebut, tujuh di antaranya merupakan mahasiswa fakultas hukum, sedangkan dua orang lainnya adalah teman para pelaku. Adapun kesembilan pelaku yang ditangkap adalah FN (25), OS (21), SS (20), TS (21), JS (20), RS (22), PIL (19), FS (19), dan RJT (18). ""Kalau kemudian tersebar informasi bahwa ini adalah geng motor, bukan, ini adalah sekelompok pemuda salah satunya dari fakultas teknik dan satunya dari fakultas hukum dari sebuah universitas,"" jelasnya. Mantan Kapolres Jakarta Utara itu menyebut saat kejadian para pelaku hendak mencari lawan mereka dari fakultas teknik. Setelah dicari, mereka menemukan dua anak fakultas teknik tengah berada di warung tersebut. Alhasil, para pelaku memutuskan untuk menyerang warung itu. ""(Ada) pertikaian di lokasi sebelumnya, lalu anak fakultas hukum mencari anak teknik kemudian dia mengidentifikasi ada di toko tersebut. Kemudian salah satu tersangka FN menginisiasi untuk melakukan penyerangan terhadap mereka, karena berada di toko maka yang menjadi sasaran adalah karyawan juga dan barang di toko tersebut,"" kata Gidion. Gidion menyebut ada dua karyawan warung yang mengalami luka-luka akibat ulah para pelaku. Atas kejadian itu, korban membuat laporan ke kantor polisi. Pihak kepolisian pun memburu pelaku dan menangkapnya pada Sabtu (18/1). Saat ini, kata Gidion, masih ada sejumlah pelaku lagi yang tengah dicari. Atas perbuatannya, para pelaku dijerat Pasal 365 Ayat 2 Subs Pasal 170 Jo Pasal 55 Jo Pasal 57 KUHPidana dengan ancaman hukuman 12 tahun penjara. ""Sementara terhadap selebihnya yang belum tertangkap, kita akan melakukan upaya pengejaran dan melakukan penangkapan sesuai konstruksi hukum yang ditetapkan,"" pungkasnya. Sebelumnya diberitakan, peristiwa itu terjadi di salah satu warung kelontong di Jalan Karya, Kecamatan Medan Barat, Kamis (16/1) malam. Peristiwa itu sempat terekam kamera CCTV dan viral di media sosial. ",
https://www.detik.com/sumut/hukum-dan-kriminal/d-7741701/polisi-ungkap-motif-mahasiswa-serang-hingga-jarah-warung-di-medan,Polisi Ungkap Motif Mahasiswa Serang hingga Jarah Warung di Medan,,2025-01-20 20:53,"Sekitar 31 pemuda yang sebagian di antaranya merupakan mahasiswa Fakultas Hukum Universitas HKBP Nommensen (UHN) menyerang dan menjarah warung di Jalan Karya, Kecamatan Medan Barat. Polisi menyebut sudah sempat terjadi pertikaian dengan mahasiswa fakultas teknik, sehingga ada serangan balasan dari mahasiswa fakultas hukum. ""(Ada) pertikaian di lokasi sebelumnya. Lalu, anak fakultas hukum mencari anak teknik kemudian dia mengidentifikasi ada di toko tersebut. Latar belakang pertikaian nanti dalam penyidikan,"" kata Kapolrestabes Medan Kombes Gidion Arif Setyawan saat konferensi pers di Polsek Medan Barat, Senin (20/1/2025). Kanit Reskrim Polsek Medan Barat Iptu Darman Lumban Raja menyebut bahwa penyerangan itu adalah aksi balasan. Sebab, sebelumnya pada Kamis (16/1) sekitar pukul 20.30 WIB, mahasiswa fakultas teknik menyerang tempat tongkrongan mahasiswa fakultas hukum. Sementara aksi penyerangan di warung itu terjadi pada pukul 23.30 WIB. SCROLL TO CONTINUE WITH CONTENT ""Motifnya adalah untuk melakukan serangan balasan terhadap mahasiswa fakultas teknik, yang mana sebelumnya pada Kamis sekira pukul 20.30 WIB, mahasiswa fakultas teknik menyerang warung yang berada di depan kampus yang merupakan tempat tongkrongan fakultas hukum,"" jelasnya. Alhasil, mahasiswa fakultas hukum itu berkeliling dan mencari fakultas teknik tersebut. Lalu, saat melintas di Jalan Karya mereka melihat dua mahasiswa fakultas teknik tengah berada di warung tersebut. ""Sehingga para pelaku langsung menyerbu toko tersebut dan melakukan penganiayaan terhadap orang-orang yang berada di dalam toko,"" sebutnya.",
https://www.detik.com/jateng/hukum-dan-kriminal/d-7741677/bejat-pria-kalsel-ajak-teman-cekoki-miras-lalu-perkosa-anak-tiri,Bejat! Pria Kalsel Ajak Teman Cekoki Miras Lalu Perkosa Anak Tiri,,2025-01-20 20:20,"Pria berinisial AL (27) tega memperkosa anak tirinya sendiri yang masih berusia 14 tahun. Korban diperkosa secara bergiliran oleh AL dan temannya yang berinisial RH (38). Dilansir dari detikSulsel, diketahui peristiwa itu terjadi di Kecamatan Batang Alai Utara, Hulu Sungai Tengah, Kalimantan Selatan (Kalsel) pada Rabu (4/12/2024) lalu. Kala itu, kedua pelaku datang menjemput korban di sekolahnya. Bukannya dibawa pulang, korban justru dibawa ke rumah kosong. Di sana, korban dipaksa menenggak minum-minuman keras dan diperkosa secara bergiliran. SCROLL TO CONTINUE WITH CONTENT ""Sebelum disetubuhi korban awalnya dipaksa untuk minum minuman keras terlebih dahulu dan juga diancam apabila tidak mau meminum korban akan ditusuk oleh ayah tirinya,"" ucap Kasi Humas Polres HST Iptu Akhmad Priadi kepada detikcom, Senin (20/1/2025). ""Di rumah itu korban dibuat mabuk dan kemudian dibawa ke kamar kemudian terjadilah tindak pidana persetubuhan yang dilakukan secara bergiliran oleh ayah tirinya dan temannya,"" ungkapnya. Usai puas melakukan aksinya, korban juga ditinggal pelaku di pinggir jalan. ""Setelah kejadian itu korban ditinggal kedua pelaku di pinggir jalan,"" tambah Priadi. Korban baru berani bercerita dua hari setelah kejadian tersebut kepada ibunya. Ibu korban yang mendengar peristiwa itu langsung melaporkan ke polisi. Pelaku kini telah ditangkap. ""Saat ini kedua pelaku sudah ditahan di Polres HST dan masih pendalaman terkait motif keduanya,"" jelas Priadi. Atas perbuatannya kedua pelaku dijerat pasal 81 ayat 2 juncto pasal 76D Undang-Undang RI Nomor 17 Tahun 2016 Tentang Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2016 Tentang Perubahan Kedua Atas Undang-Undang Nomor 23 Tahun 2002 Tentang Perlindungan Anak. ""Untuk ancamannya maksimal 15 tahun penjara,"" pungkasnya.",
https://www.detik.com/sumut/hukum-dan-kriminal/d-7741249/kronologi-wanita-di-aceh-jadi-psk-disekap-14-hari-layani-10-pria,Kronologi Wanita di Aceh Jadi PSK-Disekap 14 Hari Layani 10 Pria,,2025-01-20 17:00,"Polisi mengungkap kasus prostitusi di Aceh Timur, Aceh. Wanita berinisial NKH (21) ditawari jadi PSK hingga disekap 14 hari dan melayani 10 pria hidung belang. Begini kronologi kasus tersebut. Kapolsek Krueng Barona Jaya, Iptu Julpandi menjelaskan, kasus tersebut bermula saat tersangka AS (25) menghubungi NKH agar datang ke Banda Aceh dan bekerja sebagai PSK atau wanita open BO. NKH pun menerima tawaran tersebut dan berangkat ke Banda Aceh menemui AS. Setiba di Banda Aceh, korban dibawa ke rumah AH (20), di Desa Gla Meunasah Baro dan diinapkan selama 2 pekan. Tiga orang yakni AS, AH dan F (17) kemudian mencarikan pria yang mau berhubungan dengan korban. SCROLL TO CONTINUE WITH CONTENT Untuk sekali berhubungan ketiga pelaku disebut memasang tarif bervariasi yakni Rp 400 ribu, Rp 800 ribu serta Rp 1 juta. Selama dua pekan tersebut, korban NKH telah melayani 10 pria. ""Tugas ketiga pelaku mencari pelanggan open BO untuk dibawa ke lokasi penyekapan Desa Gla Meunasah Baro Kecamatan Krueng Barona Jaya, Aceh Besar. Adapun pelaku melakukan open BO sudah lebih dari 10 kali,"" kata Julpandi kepada wartawan, Senin (20/1/2025). Terungkapnya kasus tersebut, lanjut Kapolsek, saat Polsek Ulee Kareng menerima informasi melalui lewat WhatsApp Saleum Rakan Kapolresta Banda Aceh, Selasa 14 Januari. Usai mendapat pesan tersebut, tim Polsek Ulee Kareng dan Polsek Krueng Barona Jaya bergerak menuju lokasi dan melakukan penggerebekan. Di lokasi polisi menemukan korban. Dari pengakuan korban, ia disekap 1 hari dan tak diizinkan keluar. Segala keperluannya disediakan ketiga pelaku. ""Menurut pengakuan korban, korban disekap di tempat tersebut selama lebih kurang 14 hari tanpa diizinkan keluar rumah dan segala keperluan konsumsi disediakan oleh ketiga pelaku,"" jelasnya. Jupandi menambahkan, ketiga pelaku dan korban sempat diserahkan ke Satreskrim Polresta Banda Aceh. Namun sehari kemudian, ketiganya dikembalikan ke perangkat desa untuk dilakukan pembinaan. Namun saat menunggu jadwal rapat sidang adat, mereka kembali mengulangi perbuatannya. Sehingga kembali diserahkan ke polisi pada Jumat (17/1) sekitar pukul 10.00 WIB. ""Sekitar pukul 11.30 WIB bertempat di halaman Polsek Krueng Barona Jaya, pihak aparatur desa menyerahkan kasus tersebut kepada Wilayatul Hisbah Kabupaten Aceh Besar untuk menjalani proses hukum yang berlaku sesuai Qanun Aceh,"" ujar Julpandi. ",
https://news.detik.com/internasional/d-7739079/lebih-dari-70-orang-ditangkap-saat-aksi-pro-palestina-di-london,Lebih dari 70 Orang Ditangkap saat Aksi Pro-Palestina di London,,2025-01-19 04:52,"Ribuan orang berkumpul, dan lebih dari 70 orang ditangkap dalam aksi unjuk rasa pro-Palestina di pusat kota London. Unjuk rasa itu digelar menjelang dimulainya gencatan senjata antara Israel dan Hamas. Dilansir AFP, aksi tersebut digelar Sabtu (18/1), mayoritas ditahan karena dicurigai melanggar batas yang diizinkan untuk protes di dekat gedung-gedung pemerintahan utama di pusat kota London. Gencatan senjata, yang mulai berlaku Minggu (19/1) pagi. Akan ada pembebasan sandera Israel yang ditahan oleh Hamas dan tahanan Palestina yang ditahan oleh Israel. Selain itu, penarikan pasukan Israel dari daerah padat penduduk di Gaza, dan peningkatan pengiriman bantuan kemanusiaan ke wilayah yang dilanda perang. ""Kami sangat ingin bersikap optimis"" tentang gencatan senjata, kata Sophie Mason kepada AFP. SCROLL TO CONTINUE WITH CONTENT ""Jadi, kami harus turun ke jalan untuk memastikan gencatan senjata tetap berlaku,"" kata pria berusia 50 tahun itu, yang rutin mengikuti demonstrasi pro-Palestina di ibu kota Inggris. Penangkapan terhadap lebih dari 70 orang dalam demonstrasi itu merupakan jumlah terbesar sejak unjuk rasa Pro-Palestina dimulai di London pada Oktober 2023, menurut kepolisian Metropolitan. Demonstrasi itu ditetapkan sebagai unjuk rasa statis di Whitehall, lokasi kantor-kantor utama pemerintah Inggris, setelah polisi menolak rute yang awalnya diusulkan oleh penyelenggara -- yang menurut kepolisian Metropolitan akan berada di sekitar sinagoge. Namun, polisi mengatakan ada ""upaya terkoordinasi"" oleh Kampanye Solidaritas Palestina (PSC) untuk melanggar ketentuan, setelah beberapa pengunjuk rasa menjauh dari Whitehall dan menuju Trafalgar Square. ""Ini adalah jumlah penangkapan tertinggi yang pernah kami lihat, sebagai respons terhadap eskalasi kriminalitas yang paling signifikan,"" kata komandan polisi Adam Slonecki dalam sebuah pernyataan. ""Investigasi sekarang sedang berlangsung dan kami akan melakukan segala upaya untuk mengajukan tuntutan terhadap mereka yang kami identifikasi."" PSC sebelumnya menyebut pembatasan kepolisian sebagai ""represif"".  Lihat juga Video 'Peringati Setahun Serangan 7 Oktober, Massa Bentangkan Bendera Palestina di New York':  [Gambas:Video 20detik] ",
https://www.detik.com/sumut/hukum-dan-kriminal/d-7738478/viral-sejumlah-pemuda-serang-jarah-warung-warga-di-medan-polisi-selidiki,"Viral Sejumlah Pemuda Serang-Jarah Warung Warga di Medan, Polisi Selidiki",,2025-01-18 15:00,"Satu video yang menarasikan geng motor menyerang dan menjarah salah satu warung kelontong di Kota Medan, Sumatera Utara (Sumut), viral di media sosial. Polisi saat ini tengah menyelidiki peristiwa tersebut. Berdasarkan video yang dilihat detikSumut, Sabtu (18/1/2025), tampak awalnya ada dua orang yang berada di dalam warung itu. Satu di antaranya berada di meja kasir, satu lagi di depannya. Lalu, tiba-tiba ada sejumlah pria datang dan langsung mengejar keduanya hingga ke dalam ruangan. Lebih dari 10 orang yang datang ke warung kelontong itu. SCROLL TO CONTINUE WITH CONTENT Sebagian dari mereka mengambil rokok dan eskrim. Cukup lama para pelaku berada di dalam ruangan yang ada di warung itu, sempat juga terdengar suara keributan dari dalam. Selang beberapa waktu para pemuda itu keluar dari dalam ruangan yang berada di warung itu. Saat keluar, beberapa di antara mereka sempat mengambil beberapa barang jualan yang di warung tersebut. ""Geng motor serang warung kelontong dan menjarah. Satu orang korban luka,"" demikian narasi unggahan itu. Kapolsek Medan Barat Kompol Anria Rosa Piliang mengatakan peristiwa itu terjadi di salah satu warung di Jalan Karya, Kecamatan Medan Barat, Kamis (16/1/2025) sekira pukul 23.30 WIB. Anria menyebut pihaknya telah melakukan olah tempat kejadian perkara (TKP) di lokasi kejadian. ""(Polisi) sudah olah TKP,"" kata Anria saat dikonfirmasi detikSumut, Sabtu. Anria belum menjelaskan apakah para pemuda tersebut merupakan kawanan geng motor atau tidak. Dia menyampaikan bahwa pihaknya tengah menyelidiki peristiwa itu. ""Mohon doanya segera terungkap,"" pungkasnya.",
https://www.detik.com/bali/hukum-dan-kriminal/d-7738486/polisi-ringkus-dua-pemuda-saat-mabuk-berat-dan-meresahkan-warga-kupang,Polisi Ringkus Dua Pemuda Saat Mabuk Berat dan Meresahkan Warga Kupang,,2025-01-18 14:55,"Satuan Samapta Polresta Kupang Kota meringkus dua pria yaitu, D (20) dan N (18). Saat didatangi polisi, keduanya sedang mengonsumsi minuman keras (miras) jenis sopi di pinggir jalan Kelurahan Nefonaek, Kecatan Kota Lama, Kota, Kupang, Nusa Tenggara Timur (NTT), Jumat (17/1/2024) sore. ""Mereka diamankan atas pengaduan warga karena ulah dua pemuda itu sangat meresahkan warga setempat,"" ujar Kapolresta Kupang Kota, Kombes Aldinan Manurung, Sabtu (18/1/2025). Penangkapan D dan N dipimpin langsung oleh Kasat Samapta Polresta Kupang Kota, AKP Yohanes Sur. Dia didampingi Bhabinkamtibmas Kelurahan Nefonaek, Aipda Tamrin Mansur. Mereka mendatangi lokasi, setelah polisi menerima laporan dari warga yang merasa terganggu dengan ulah kelompok pemuda tersebut. SCROLL TO CONTINUE WITH CONTENT ""Saat itu salah satu warga mengirimkan videonya melalui WhatsApp (WA) kepada anggota kami. Sehingga anggota langsung menuju ke lokasi kejadian untuk mengamankan para pemuda itu,"" ungkap Aldinan. Dia menjelaskan saat polisi tiba di lokasi kejadian, D dan N dalam keadaan mabuk berat. Sedangkan sejumlah pemuda lainnya berhasil melarikan diri sebelum polisi tiba. Di sana polisi juga menemukan sisa miras di dalam satu botol kemasan. D dan N kemudian dibawa ke Pos Polisi (Pospol) Fatululi untuk mendapatkan pembinaan. Polisi, Aldinan berujar, juga meminta D dan N untuk membuat surat pernyataan yang disaksikan langsung oleh orang tuanya masing-masing agar tidak mengulangi perbuatannya. ""Jika mereka kembali melakukan pelanggaran serupa, kami tidak segan-segan untuk memprosesnya sesuai hukum yang berlaku. Kami akan terus meningkatkan patroli dan pengawasan di titik-titik rawan agar menekan angka kriminalitas di Kota Kupang,"" jelas Aldinan. Aldinan menyampaikan apresiasi kepada warga yang telah melaporkan dan mengirimkan bukti berupa video terkait ulah dari dua pria mabuk sopi itu. Ia juga meminta masyarakat pada umumnya untuk segera melaporkan jika menemukan aktivitas yang dapat mengganggu ketertiban umum. ""Kami berterima kasih kepada warga yang peduli terhadap keamanan lingkungannya dengan mengirimkan video sebagai bukti. Hal ini membantu kami dalam mengambil tindakan cepat dan tepat,"" pungkas Aldinan.",
https://www.detik.com/jabar/cirebon-raya/d-7737401/kakak-adik-di-cirebon-kompak-masuk-bui-usai-begal-pemotor,Kakak Adik di Cirebon Kompak Masuk Bui Usai Begal Pemotor,,2025-01-17 21:00,"Adik kakak di Cirebon kompak masuk penjara bersama. Keduanya terlibat aksi begal di Cirebon. Adik kakak berinisial MI (kakak) dan FR (adik) ini terjadi di Jalan Pantura, Desa Playangan, Kecamatan Gebang, Kabupaten Cirebon pada Rabu (15/1) lalu. MU dan FR berkomplot dengan dua pelau lain yakni F dan A yang statusnya kini masih buron. Aksi begal tersebut bermula saat FR dan MI berkeliling mencari targetnya. Di saat itu, pelaku melihat korban menggunakan sepeda motor melintas. MI lantas memepet korban dan meminta korban untuk berhenti. SCROLL TO CONTINUE WITH CONTENT ""Tersangka I kemudian merangkul korban sambil mengancam dengan celurit dan meminta handphone serta kunci kontak motor korban. Sementara itu, tersangka F melepaskan tembakan ke udara menggunakan senjata soft gun sebanyak tiga kali,"" ujar Kapolresta Cirebon Kombes Sumarni di Mapolresta Cirebon, Jumat (17/1/2025). Setelah berhasil merampas sepeda motor dan handphone korban, para pelaku melarikan diri ke arah Cirebon. Korban yang mengalami kerugian sebesar Rp6,7 juta langsung melaporkan kejadian tersebut ke Polsek Gebang untuk penyelidikan lebih lanjut. Dari laporan tersebut, polisi bergerak dan memburu pelaku. Hingga akhirnya, kakak beradik itu ditangkap di kediamannya di Kecamatan Lemahwungkuk, Kota Cirebon. Salah satu pelaku berinisial MI mengaku kepada polisi bahwa dirinya membeli senjata softgun melalui media sosial seharga Rp700 ribu. Ia juga mengakui telah melakukan aksi serupa sebanyak tiga kali. Hasil dari tindak kriminal tersebut digunakan untuk kebutuhan sehari-hari. ""Saya melakukannya bareng adik saya (berinisial FR) dan uang hasil begalnya habis buat makan,"" ucapnya. Selain menangkap pelaku utama, polisi juga mengamankan seorang penadah berinisial IS yang terlibat dalam penjualan barang hasil curian. Saat ini, polisi masih memburu salah satu pelaku yang berstatus buron. Para pelaku dijerat dengan Pasal 365 jo 363 KUHP tentang pencurian dengan kekerasan. Ancaman hukuman maksimal adalah 9 tahun penjara.",
https://www.detik.com/sumut/hukum-dan-kriminal/d-7737127/perampok-bersenpi-di-dharmasraya-larikan-rp-127-juta-tembak-tangan-korban,"Perampok Bersenpi di Dharmasraya Larikan Rp 127 Juta, Tembak Tangan Korban",,2025-01-17 16:30,"Pihak kepolisian mengungkapkan kerugian akibat perampokan bersenjata api (senpi) yang terjadi di sebuah toko grosir sekaligus agen perbankan/ATM mini di Dharmasraya, Sumatera Barat (Sumbar) mencapai Rp 127 juta. Sementara itu, satu orang korban mengalami luka tembak di tangan. Hal tersebut diungkapkan oleh Kapolres Dharmasraya, AKBP Bagus Ikhwan. ""Kerugian sekitar Rp 127 juta. Sementara ada satu orang korban yang terluka tembak di bagian tangan,"" kata AKBP Bagus Ikhwan kepada detikSumut, Jumat (17/1/2025). SCROLL TO CONTINUE WITH CONTENT Korban yang terluka menurut Bagus usai berupaya menahan pintu kamar toko yang hendak dimasuki pelaku. Nahas, pelaku melepaskan tembakan ke pintu kamar hingga tembus ke tangan korban. ""Satu orang terluka di tangannya. Karena pada saat itu korban berupaya menahan pintu kamar agar pelaku tidak masuk ke dalam. Kemudian pelaku menembak pintu kamar hingga tembus dan mengenai tangan korban,"" bebernya. Usai melukai korban, pelaku, menurut Bagus, berhasil masuk ke kamar korban. ""Setelah itu, pelaku masuk ke kamar, mengeluarkan korban, dan mengecek isi kamar korban,"" jelasnya. Bagus membantah adanya penyekapan terhadap korban. Menurutnya, saat pelaku mencoba masuk ke kamar, korban mengunci pintu dari dalam. ""Bukan penyekapan, tapi saat pelaku hendak mengecek kamar, korban mengunci pintu kamar. Bahkan, salah satu korban sempat menahan pintu kamar agar pelaku tidak masuk,"" ujarnya. Dari hasil identifikasi sementara, pelaku yang terlibat dalam insiden ini berjumlah enam orang. Bagus menyatakan, para pelaku kini sedang diburu oleh pihak kepolisian. ""Saat ini, anggota gabungan Polres Dharmasraya masih terus melakukan upaya pengungkapan. Berdasarkan keterangan saksi, pelaku berjumlah enam orang. Kami mohon doa, semoga kasus ini segera terungkap,"" tutup Bagus. Sebelumnya diberitakan, perampokan bersenjata api (senpi) terjadi di sebuah ATM mini atau agen bank di Dharmasraya, Sumatera Barat (Sumbar). Dalam aksinya, para pelaku menyekap enam orang korban, dan salah satu korban mengalami luka tembak. Data yang dihimpun detikSumut, perampokan ini terjadi di Jorong Sungai Betung, Nagari Koto Baru, Kecamatan Koto Baru, Kabupaten Dharmasraya, pada Kamis (16/1) malam. Kabid Humas Polda Sumbar, Kombes Pol Dwi Sulistyawan, membenarkan peristiwa tersebut. Menurutnya, usai menyekap dan melukai salah satu korban, pelaku melarikan uang sebesar Rp 70 juta milik korban. ""Iya benar, (korban disekap dan satu orang mengalami luka tembak). Kerugian korban mencapai Rp 70 juta,"" kata Kombes Pol Dwi Sulistyawan kepada detikSumut, Jumat (17/1/2025). Dwi belum merinci jumlah pelaku yang terlibat dalam perampokan ini. Namun, dia memastikan pihak kepolisian sudah memburu para pelaku yang melarikan diri setelah melakukan aksinya. ",
https://www.detik.com/jatim/hukum-dan-kriminal/d-7736900/dari-puluhan-pencurian-motor-di-surabaya-10-kasus-kuncinya-masih-nempel,"Dari Puluhan Pencurian Motor di Surabaya, 10 Kasus Kuncinya Masih Nempel",,2025-01-17 14:45,"Kriminalitas di Kota Surabaya masih marak terjadi khususnya kasus pencurian kendaraan bermotor atau curanmor. Sejumlah kasus telah terungkap, para pelaku diamankan, polisi juga mengultimatum pelaku lainnya. Rupanya upaya itu tak membuat kasusnya mereda. Kapolrestabes Surabaya Kombes Luthfie Sulistiawan mengatakan aksi yang dilakukan para pelaku curanmor di Surabaya dengan modus berbeda-beda. Ada yang lama, ada modus baru yang terungkap. ""Modus lama menggunakan kunci palsu. Untuk modus baru, karena motor sekarang relatif lebih sulit kalau pakai letter T, mereka cari motor yang tidak terkunci stang-nya lalu dinaikin dan didorong temannya ke bengkel yang sudah ditentukan,"" kata Luthfie, Jumat (17/1/2025). SCROLL TO CONTINUE WITH CONTENT Luthfie memastikan pihaknya akan menindak tegas siapa pun yang terlibat dalam kejahatan ini. Termasuk bengkel rujukan yang membantu para pelaku curanmor menyembunyikan barang curian. ""Bengkelnya kami lakukan pemeriksaan dan kalau terbukti akan kami tindak,"" ujarnya. Di kota pahlawan, lanjut Luthfie, masih saja ada warga yang lengah dan minim dalam mengantisipasi curanmor. Salah satu yang sering terjadi, kondisi kunci masih tertancap di motor. Hal ini akan mempermudah para pelaku dalam melancarkan aksinya. ""Dari puluhan kasus (curanmor) yang kami ungkap, ada 10 kasus yang kuncinya masih menempel di kendaraan,"" imbuhnya. Ia memastikan hal itu menjadi catatan bagi kepolisian. Maka dari itu, ia meminta pada warga Surabaya untuk saling bekerja sama memerangi, mencegah, dan meminimalisir ruang gerak para pelaku curanmor. ""Dalam rangka mengurangi kejadian curanmor, parkir kendaraan di tempat yang relatif aman, upayakan dikunci stang dan syukur-syukur bisa dilakukan penambahan kunci. Lalu kami minta agar tidak meninggalkan kendaraan berikut kuncinya, di 10 TKP seluruhnya kunci melekat di motor, saya minta segera lapor ke Polsek,"" paparnya. Selain itu, Luthfie meminta seluruh Polsek dan jajarannya di lingkup Polrestabes Surabaya untuk segera bergerak memburu para pelaku usai mendapat informasi curanmor. Serta menyisir dan melakukan razia secara intens. ""Saya perintahkan ke polsek kalau ada curanmor segera lapor ke seluruh jajaran dan seluruh polsek razia skala kecil,"" tuturnya. Seperti halnya kasus curanmor kurir ekspedisi bernama Eka di kawasan Sukolilo pada Kamis (2/1/2025) silam. Menurutnya, kerjasama seperti itu lah yang dinilai tepat dan bisa segera mendapatkan motornya kembali beserta pelaku. ""Ada satu kejadian yang alhamdulillah bisa kami ungkap bersama media, warga, dan polisi. Alhamdulillah kendaraan tersebut bisa diungkap dan disita di wilayah Bangkalan Madura. Ini adalah 1 contoh apabila semua bergerak cepat dan kendaraan bisa diselamatkan,"" tuturnya. Sementara itu, salah satu korban curanmor, bernama Teddy Arifin mengaku senang dan mengapresiasi kinerja polisi serta masyarakat yang dianggap grecep. Sebab, usai melapor ke polisi, beberapa hari kemudian motornya dapat ditemukan. Ia mengaku sempat pasrah usai motornya raib saat sedang belanja ke minimarket di kawasan Rungkut Surabaya. Namun, saat mendapat informasi bila motornya sudah ditemukan, ia mengaku senang. ""Saat itu hilang di minimarket saat saya belanja. Alhamdulillah sudah ketemu, polisi bergerak cepat, terutama Polsek Rungkut dan Polrestabes Surabaya,"" tutupnya.",
